"T K" "p [Bar]" "P saturated vapour [Bar]" "P saturated liquid [Bar]" "T saturated vapour K" "T saturated liquid K" "H gas [kJ/kg]" "H saturated liquid [kJ/kg]" "S gas [kJ/(kg K)]" "S saturated liquid [kJ/(kg K)]" "v liquid [dm^3/kg]" "v gas [m^3/kg]" "Cp liquid [kJ/(kg K)]" "Cp gas [kJ/(kg K)]" "Cv gas [kJ/(kg K)]" "Sound velocity [m/s]" "Viscosity liquid [kg/(m s)]" "Viscosity gas [kg/(m s)]" "Conductivity liquid [W/(m K)]" "Conductivity gas [W/(m K)]" "Heat of evap. [kJ/kg]"
500.000 23.001 26.37074379 26.37074379 492.7504651 492.7504651 2823.669738 976.0308656 6.332944813 2.582300135 1.2025068 0.08900936408 4.669102089 2.972962481 1.99975483 513.6435497 0.0001161503275 1.659468238E-5 0.6421255 0.04186045627 1827.206762
500.000 23.501 26.37074379 26.37074379 493.8758946 493.8758946 2820.736504 976.0308656 6.318285577 2.582300135 1.2025068 0.08682466214 4.669102089 3.008976591 2.015307869 512.6980226 0.0001161503275 1.659002129E-5 0.6421255 0.04200394547 1827.206762
500.000 24.001 26.37074379 26.37074379 494.9829695 494.9829695 2817.770243 976.0308656 6.303774271 2.582300135 1.2025068 0.08472820042 4.669102089 3.045929033 2.031113868 511.7427836 0.0001161503275 1.658545833E-5 0.6421255 0.04214743468 1827.206762
500.000 24.501 26.37074379 26.37074379 496.0723694 496.0723694 2814.770174 976.0308656 6.289400786 2.582300135 1.2025068 0.08271451361 4.669102089 3.083856957 2.047178493 510.7775955 0.0001161503275 1.658098946E-5 0.6421255 0.04229092389 1827.206762
500.000 25.001 26.37074379 26.37074379 497.1447354 497.1447354 2811.735482 976.0308656 6.275155474 2.582300135 1.2025068 0.08077857099 4.669102089 3.122799644 2.063507652 509.802205 0.0001161503275 1.657661087E-5 0.6421255 0.0424344131 1827.206762
500.000 25.501 26.37074379 26.37074379 498.2006728 498.2006728 2808.665317 976.0308656 6.261029095 2.582300135 1.2025068 0.07891573364 4.669102089 3.162798859 2.080107514 508.8163567 0.0001161503275 1.657231898E-5 0.6421255 0.04257790231 1827.206762
500.000 26.001 26.37074379 26.37074379 499.2407542 499.2407542 2805.558793 976.0308656 6.247012783 2.582300135 1.2025068 0.07712171664 4.669102089 3.203898907 2.096984518 507.8197812 0.0001161503275 1.656811044E-5 0.6421255 0.04272139151 1827.206762
500.000 26.501 26.37074379 26.37074379 500.2655212 500.2655212 2802.414981 976.0308656 6.233098002 2.582300135 1.2025068 0.07539255546 4.669102089 3.246146799 2.114145399 506.8121915 0.0001161503275 1.656398206E-5 0.6421255 0.04286488072 1827.206762
500.000 27.001 26.37074379 26.37074379 501.2754871 501.2754871 2799.232911 976.0308656 6.219276516 2.582300135 1.2025068 0.07372457614 4.669102089 3.289592588 2.131597197 505.7932907 0.0001161503275 1.655993084E-5 0.6421255 0.04300836993 1827.206762
500.000 27.501 26.37074379 26.37074379 502.2711389 502.2711389 2796.028857 976.0308656 6.2056134 2.582300135 1.2025068 0.07212280945 4.669102089 3.333773307 2.149251806 504.7475197 0.0001161503275 1.655595397E-5 0.6421255 0.04315185914 1827.206762
500.000 28.001 26.37074379 26.37074379 503.2529388 503.2529388 2792.768324 976.0308656 6.19195827 2.582300135 1.2025068 0.07056735329 4.669102089 3.379742077 2.167301103 503.704549 0.0001161503275 1.655204875E-5 0.6421255 0.04329534834 1827.206762
500.000 28.501 26.37074379 26.37074379 504.221326 504.221326 2789.466397 976.0308656 6.178373289 2.582300135 1.2025068 0.06906354689 4.669102089 3.42707767 2.185664138 502.6493168 0.0001161503275 1.654821265E-5 0.6421255 0.04343883755 1827.206762
500.000 29.001 26.37074379 26.37074379 505.1767185 505.1767185 2786.121908 976.0308656 6.164851096 2.582300135 1.2025068 0.06760863892 4.669102089 3.475844871 2.204349396 501.5814693 0.0001161503275 1.654444326E-5 0.6421255 0.04358232676 1827.206762
500.000 29.501 26.37074379 26.37074379 506.119514 506.119514 2782.733628 976.0308656 6.151384477 2.582300135 1.2025068 0.06620006062 4.669102089 3.526113027 2.223365789 500.5006348 0.0001161503275 1.654073831E-5 0.6421255 0.04372581597 1827.206762
520.000 0.001 37.65878033 37.65878033 252.816153 252.816153 2971.11642 1070.618344 11.21372041 2.765092798 1.24389606 2399.775755 4.819746809 1.965581367 1.504076393 559.7283813 0.0001088528913 1.946195319E-5 0.6200740204 0.03734360469 1731.546613
520.000 0.501 37.65878033 37.65878033 354.5303038 354.5303038 2969.43517 1070.618344 8.342364817 2.765092798 1.24389606 4.781495154 4.819746809 1.976363355 1.509991765 559.1708933 0.0001088528913 1.822343672E-5 0.6200740204 0.03749281011 1731.546613
520.000 1.001 37.65878033 37.65878033 372.8031856 372.8031856 2967.742989 1070.618344 8.020503315 2.765092798 1.24389606 2.388879273 4.819746809 1.987331898 1.515996093 558.6100973 0.0001088528913 1.808554194E-5 0.6200740204 0.03764201553 1731.546613
520.000 1.501 37.65878033 37.65878033 384.5412339 384.5412339 2966.039769 1070.618344 7.831079577 2.765092798 1.24389606 1.590262714 4.819746809 1.99848989 1.522090104 558.0459609 0.0001088528913 1.800482865E-5 0.6200740204 0.03779122095 1731.546613
520.000 2.001 37.65878033 37.65878033 393.3990367 393.3990367 2964.325402 1070.618344 7.695916062 2.765092798 1.24389606 1.190743328 4.819746809 2.009840303 1.528274542 557.4784515 0.0001088528913 1.794754777E-5 0.6200740204 0.03794042637 1731.546613
520.000 2.501 37.65878033 37.65878033 400.5984286 400.5984286 2962.599777 1070.618344 7.590486565 2.765092798 1.24389606 0.9509584706 4.819746809 2.021386192 1.534550166 556.9075353 0.0001088528913 1.790311144E-5 0.6200740204 0.03808963178 1731.546613
520.000 3.001 37.65878033 37.65878033 406.7080662 406.7080662 2960.86278 1070.618344 7.503861185 2.765092798 1.24389606 0.7910674159 4.819746809 2.0331307 1.540917752 556.3331783 0.0001088528913 1.786680132E-5 0.6200740204 0.0382388372 1731.546613
520.000 3.501 37.65878033 37.65878033 412.041775 412.041775 2959.114298 1070.618344 7.430207871 2.765092798 1.24389606 0.6768396781 4.819746809 2.045077058 1.547378094 555.7553455 0.0001088528913 1.783609981E-5 0.6200740204 0.03838804262 1731.546613
520.000 4.001 37.65878033 37.65878033 416.7922186 416.7922186 2957.354211 1070.618344 7.36604468 2.765092798 1.24389606 0.5911557353 4.819746809 2.057228591 1.553932001 555.1740013 0.0001088528913 1.780950385E-5 0.6200740204 0.03853724804 1731.546613
520.000 4.501 37.65878033 37.65878033 421.0866935 421.0866935 2955.582399 1070.618344 7.309125315 2.765092798 1.24389606 0.5245030503 4.819746809 2.069588719 1.560580302 554.5891093 0.0001088528913 1.77860438E-5 0.6200740204 0.03868645346 1731.546613
520.000 5.001 37.65878033 37.65878033 425.0139694 425.0139694 2953.798739 1070.618344 7.257915794 2.765092798 1.24389606 0.4711733392 4.819746809 2.08216096 1.567323845 554.0006325 0.0001088528913 1.776505756E-5 0.6200740204 0.03883565887 1731.546613
520.000 5.501 37.65878033 37.65878033 428.6385702 428.6385702 2952.003106 1070.618344 7.211321838 2.765092798 1.24389606 0.4275336791 4.819746809 2.094948936 1.574163494 553.4085329 0.0001088528913 1.774607281E-5 0.6200740204 0.03898486429 1731.546613
520.000 6.001 37.65878033 37.65878033 432.008939 432.008939 2950.195371 1070.618344 7.168535357 2.765092798 1.24389606 0.3911619189 4.819746809 2.107956377 1.581100135 552.8127719 0.0001088528913 1.77287408E-5 0.6200740204 0.03913406971 1731.546613
520.000 6.501 37.65878033 37.65878033 435.1624606 435.1624606 2948.375403 1070.618344 7.128942587 2.765092798 1.24389606 0.3603810692 4.819746809 2.12118712 1.588134673 552.2133099 0.0001088528913 1.771279668E-5 0.6200740204 0.03928327513 1731.546613
520.000 7.001 37.65878033 37.65878033 438.1286058 438.1286058 2946.543069 1070.618344 7.092066361 2.765092798 1.24389606 0.3339932114 4.819746809 2.134645119 1.595268035 551.6101066 0.0001088528913 1.769803455E-5 0.6200740204 0.03943248055 1731.546613
520.000 7.501 37.65878033 37.65878033 440.9310509 440.9310509 2944.698232 1070.618344 7.057528344 2.765092798 1.24389606 0.3111198282 4.819746809 2.148334447 1.602501166 551.0031207 0.0001088528913 1.76842912E-5 0.6200740204 0.03958168596 1731.546613
520.000 8.001 37.65878033 37.65878033 443.5891211 443.5891211 2942.840751 1070.618344 7.025023476 2.765092798 1.24389606 0.2911020037 4.819746809 2.162259299 1.609835036 550.39231 0.0001088528913 1.767143503E-5 0.6200740204 0.03973089138 1731.546613
520.000 8.501 37.65878033 37.65878033 446.1188086 446.1188086 2940.970483 1070.618344 6.99430218 2.765092798 1.24389606 0.2734358418 4.819746809 2.176424 1.617270636 549.7776314 0.0001088528913 1.765935843E-5 0.6200740204 0.0398800968 1731.546613
520.000 9.001 37.65878033 37.65878033 448.5335074 448.5335074 2939.087283 1070.618344 6.965157661 2.765092798 1.24389606 0.2577294105 4.819746809 2.190833006 1.62480898 549.159041 0.0001088528913 1.764797223E-5 0.6200740204 0.04002930222 1731.546613
520.000 9.501 37.65878033 37.65878033 450.8445569 450.8445569 2937.191001 1070.618344 6.937416639 2.765092798 1.24389606 0.2436732801 4.819746809 2.205490913 1.632451106 548.5364935 0.0001088528913 1.763720174E-5 0.6200740204 0.04017850764 1731.546613
520.000 10.001 37.65878033 37.65878033 453.0616347 453.0616347 2935.281484 1070.618344 6.910932468 2.765092798 1.24389606 0.2310199002 4.819746809 2.220402458 1.640198077 547.9099428 0.0001088528913 1.762698377E-5 0.6200740204 0.04032771305 1731.546613
520.000 10.501 37.65878033 37.65878033 455.1930966 455.1930966 2933.358575 1070.618344 6.885579934 2.765092798 1.24389606 0.2195688677 4.819746809 2.235572531 1.648050981 547.279342 0.0001088528913 1.761726439E-5 0.6200740204 0.04047691847 1731.546613
520.000 11.001 37.65878033 37.65878033 457.2461787 457.2461787 2931.422115 1070.618344 6.861251258 2.765092798 1.24389606 0.2091562123 4.819746809 2.251006175 1.656010931 546.6446425 0.0001088528913 1.760799721E-5 0.6200740204 0.04062612389 1731.546613
520.000 11.501 37.65878033 37.65878033 459.2272185 459.2272185 2929.471939 1070.618344 6.837852995 2.765092798 1.24389606 0.1996464773 4.819746809 2.266708595 1.664079069 546.0057952 0.0001088528913 1.7599142E-5 0.6200740204 0.04077532931 1731.546613
520.000 12.001 37.65878033 37.65878033 461.141783 461.141783 2927.507879 1070.618344 6.815303593 2.765092798 1.24389606 0.1909267797 4.819746809 2.282685164 1.672256563 545.3627493 0.0001088528913 1.759066369E-5 0.6200740204 0.04092453472 1731.546613
520.000 12.501 37.65878033 37.65878033 462.9947973 462.9947973 2925.529765 1070.618344 6.793531443 2.765092798 1.24389606 0.1829022954 4.819746809 2.29894143 1.68054461 544.7154531 0.0001088528913 1.758253151E-5 0.6200740204 0.04107374014 1731.546613
520.000 13.001 37.65878033 37.65878033 464.79064 464.79064 2923.537419 1070.618344 6.772473323 2.765092798 1.24389606 0.1754927872 4.819746809 2.315483126 1.688944437 544.0638537 0.0001088528913 1.757471829E-5 0.6200740204 0.04122294556 1731.546613
520.000 13.501 37.65878033 37.65878033 466.5332221 466.5332221 2921.530663 1070.618344 6.752073128 2.765092798 1.24389606 0.1686299031 4.819746809 2.332316169 1.6974573 543.4078964 0.0001088528913 1.756719996E-5 0.6200740204 0.04137215098 1731.546613
520.000 14.001 37.65878033 37.65878033 468.2260527 468.2260527 2919.509311 1070.618344 6.732280829 2.765092798 1.24389606 0.1622550547 4.819746809 2.349446683 1.706084488 542.7475262 0.0001088528913 1.755995507E-5 0.6200740204 0.0415213564 1731.546613
520.000 14.501 37.65878033 37.65878033 469.8722926 469.8722926 2917.473175 1070.618344 6.713051625 2.765092798 1.24389606 0.1563177333 4.819746809 2.366880992 1.714827322 542.0826857 0.0001088528913 1.755296442E-5 0.6200740204 0.04167056181 1731.546613
520.000 15.001 37.65878033 37.65878033 471.4748001 471.4748001 2915.422061 1070.618344 6.694345227 2.765092798 1.24389606 0.1507741638 4.819746809 2.384625632 1.723687157 541.4133158 0.0001088528913 1.754621077E-5 0.6200740204 0.04181976723 1731.546613
520.000 15.501 37.65878033 37.65878033 473.0361688 473.0361688 2913.35577 1070.618344 6.676125267 2.765092798 1.24389606 0.1455862184 4.819746809 2.402687381 1.732665382 540.7393579 0.0001088528913 1.753967858E-5 0.6200740204 0.04196897265 1731.546613
520.000 16.001 37.65878033 37.65878033 474.5587596 474.5587596 2911.274098 1070.618344 6.658358798 2.765092798 1.24389606 0.1407205344 4.819746809 2.421073225 1.741763423 540.0607489 0.0001088528913 1.753335378E-5 0.6200740204 0.04211817807 1731.546613
520.000 16.501 37.65878033 37.65878033 476.0447286 476.0447286 2909.176837 1070.618344 6.641015871 2.765092798 1.24389606 0.1361477922 4.819746809 2.43979042 1.750982741 539.3774266 0.0001088528913 1.75272236E-5 0.6200740204 0.04226738349 1731.546613
520.000 17.001 37.65878033 37.65878033 477.4960503 477.4960503 2907.063773 1070.618344 6.624069177 2.765092798 1.24389606 0.1318421209 4.819746809 2.458846475 1.760324838 538.6893269 0.0001088528913 1.752127644E-5 0.6200740204 0.0424165889 1731.546613
520.000 17.501 37.65878033 37.65878033 478.9145375 478.9145375 2904.934685 1070.618344 6.607493737 2.765092798 1.24389606 0.1277806053 4.819746809 2.478249149 1.769791255 537.9963819 0.0001088528913 1.751550167E-5 0.6200740204 0.04256579432 1731.546613
520.000 18.001 37.65878033 37.65878033 480.3018594 480.3018594 2902.789349 1070.618344 6.591266639 2.765092798 1.24389606 0.1239428755 4.819746809 2.498006504 1.779383572 537.2985248 0.0001088528913 1.750988958E-5 0.6200740204 0.04271499974 1731.546613
520.000 18.501 37.65878033 37.65878033 481.6595559 481.6595559 2900.627532 1070.618344 6.57536681 2.765092798 1.24389606 0.1203107632 4.819746809 2.518126875 1.789103416 536.5956838 0.0001088528913 1.750443127E-5 0.6200740204 0.04286420516 1731.546613
520.000 19.001 37.65878033 37.65878033 482.9890514 482.9890514 2898.448998 1070.618344 6.559774818 2.765092798 1.24389606 0.1168680117 4.819746809 2.538618929 1.798952454 535.8877889 0.0001088528913 1.749911851E-5 0.6200740204 0.04301341058 1731.546613
520.000 19.501 37.65878033 37.65878033 484.291666 484.291666 2896.253501 1070.618344 6.544472701 2.765092798 1.24389606 0.1136000309 4.819746809 2.559491632 1.808932403 535.1747648 0.0001088528913 1.749394376E-5 0.6200740204 0.04316261599 1731.546613
520.000 20.001 37.65878033 37.65878033 485.5686258 485.5686258 2894.040791 1070.618344 6.529443813 2.765092798 1.24389606 0.1104936891 4.819746809 2.580754292 1.819045024 534.4565352 0.0001088528913 1.748890002E-5 0.6200740204 0.04331182141 1731.546613
520.000 20.501 37.65878033 37.65878033 486.8210714 486.8210714 2891.81061 1070.618344 6.514672696 2.765092798 1.24389606 0.1075371349 4.819746809 2.602416593 1.829292129 533.7330236 0.0001088528913 1.748398083E-5 0.6200740204 0.04346102683 1731.546613
520.000 21.001 37.65878033 37.65878033 488.0500662 488.0500662 2889.562693 1070.618344 6.500144962 2.765092798 1.24389606 0.104719645 4.819746809 2.624488557 1.839675581 533.004148 0.0001088528913 1.747918017E-5 0.6200740204 0.04361023225 1731.546613
520.000 21.501 37.65878033 37.65878033 489.2566031 489.2566031 2887.296768 1070.618344 6.485847191 2.765092798 1.24389606 0.1020314927 4.819746809 2.646980625 1.850197298 532.2698269 0.0001088528913 1.747449248E-5 0.6200740204 0.04375943767 1731.546613
520.000 22.001 37.65878033 37.65878033 490.4416109 490.4416109 2885.012555 1070.618344 6.471766841 2.765092798 1.24389606 0.09946383505 4.819746809 2.669903635 1.86085925 531.5299752 0.0001088528913 1.746991255E-5 0.6200740204 0.04390864308 1731.546613
520.000 22.501 37.65878033 37.65878033 491.6059595 491.6059595 2882.709764 1070.618344 6.457892164 2.765092798 1.24389606 0.09700861419 4.819746809 2.693268832 1.871663468 530.7845029 0.0001088528913 1.746543555E-5 0.6200740204 0.0440578485 1731.546613
520.000 23.001 37.65878033 37.65878033 492.7504651 492.7504651 2880.388101 1070.618344 6.444212138 2.765092798 1.24389606 0.09465847234 4.819746809 2.717087963 1.88261204 530.0333226 0.0001088528913 1.746105695E-5 0.6200740204 0.04420705392 1731.546613
520.000 23.501 37.65878033 37.65878033 493.8758946 493.8758946 2878.047258 1070.618344 6.4307164 2.765092798 1.24389606 0.09240667711 4.819746809 2.741373232 1.893707119 529.2763417 0.0001088528913 1.745677252E-5 0.6200740204 0.04435625934 1731.546613
520.000 24.001 37.65878033 37.65878033 494.9829695 494.9829695 2875.686921 1070.618344 6.417395192 2.765092798 1.24389606 0.09024705638 4.819746809 2.766137303 1.90495092 528.5134614 0.0001088528913 1.745257828E-5 0.6200740204 0.04450546476 1731.546613
520.000 24.501 37.65878033 37.65878033 496.0723694 496.0723694 2873.306767 1070.618344 6.404239302 2.765092798 1.24389606 0.08817394111 4.819746809 2.791393438 1.916345728 527.7445861 0.0001088528913 1.744847053E-5 0.6200740204 0.04465467017 1731.546613
520.000 25.001 37.65878033 37.65878033 497.1447354 497.1447354 2870.906462 1070.618344 6.391240027 2.765092798 1.24389606 0.08618211498 4.819746809 2.817155395 1.927893897 526.9696118 0.0001088528913 1.744444577E-5 0.6200740204 0.04480387559 1731.546613
520.000 25.501 37.65878033 37.65878033 498.2006728 498.2006728 2868.48566 1070.618344 6.378389122 2.765092798 1.24389606 0.08426676999 4.819746809 2.843437588 1.939597854 526.1884374 0.0001088528913 1.74405007E-5 0.6200740204 0.04495308101 1731.546613
520.000 26.001 37.65878033 37.65878033 499.2407542 499.2407542 2866.044008 1070.618344 6.365678769 2.765092798 1.24389606 0.08242346719 4.819746809 2.870254927 1.951460103 525.4009472 0.0001088528913 1.743663225E-5 0.6200740204 0.04510228643 1731.546613
520.000 26.501 37.65878033 37.65878033 500.2655212 500.2655212 2863.581139 1070.618344 6.353101535 2.765092798 1.24389606 0.08064810177 4.819746809 2.897623163 1.963483229 524.6070391 0.0001088528913 1.743283747E-5 0.6200740204 0.04525149184 1731.546613
520.000 27.001 37.65878033 37.65878033 501.2754871 501.2754871 2861.096676 1070.618344 6.340650347 2.765092798 1.24389606 0.07893687214 4.819746809 2.925558523 1.975669898 523.8065876 0.0001088528913 1.742911363E-5 0.6200740204 0.04540069726 1731.546613
520.000 27.501 37.65878033 37.65878033 502.2711389 502.2711389 2858.590227 1070.618344 6.32831846 2.765092798 1.24389606 0.07728625232 4.819746809 2.954078113 1.988022864 522.9994768 0.0001088528913 1.742545812E-5 0.6200740204 0.04554990268 1731.546613
520.000 28.001 37.65878033 37.65878033 503.2529388 503.2529388 2856.06139 1070.618344 6.316099432 2.765092798 1.24389606 0.07569296726 4.819746809 2.983199868 2.000544974 522.1855914 0.0001088528913 1.742186848E-5 0.6200740204 0.0456991081 1731.546613
520.000 28.501 37.65878033 37.65878033 504.221326 504.221326 2853.50975 1070.618344 6.303987098 2.765092798 1.24389606 0.07415397084 4.819746809 3.012942313 2.013239167 521.3647919 0.0001088528913 1.741834236E-5 0.6200740204 0.04584831352 1731.546613
520.000 29.001 37.65878033 37.65878033 505.1767185 505.1767185 2850.934874 1070.618344 6.291975548 2.765092798 1.24389606 0.07266642606 4.819746809 3.043325124 2.026108483 520.5369586 0.0001088528913 1.741487758E-5 0.6200740204 0.04599751893 1731.546613
520.000 29.501 37.65878033 37.65878033 506.119514 506.119514 2848.336319 1070.618344 6.28005911 2.765092798 1.24389606 0.07122768727 4.819746809 3.074368575 2.039156067 519.7019397 0.0001088528913 1.741147202E-5 0.6200740204 0.04614672435 1731.546613
